iter	Passed	Remaining
1464	1249501	7279516
1465	1250288	7278281
1466	1251159	7277533
1467	1252046	7276879
1468	1252822	7275583
1469	1253705	7274904
1470	1254491	7273660
1471	1255370	7272961
1472	1256159	7271738
1473	1257039	7271043
1474	1257837	7269872
1475	1258720	7269196
1476	1259599	7268497
1477	1260477	7267786
1478	1261370	7267167
1479	1262157	7265932
1480	1263045	7265280
1481	1263828	7264031
1482	1264699	7263283
1483	1265481	7262021
1484	1266374	7261400
1485	1267172	7260234
1486	1267953	7258967
1487	1268842	7258324
1488	1269717	7257598
1489	1270597	7256901
1490	1271476	7256199
1491	1272265	7254985
1492	1273060	7253801
1493	1273942	7253113
1494	1274830	7252464
1495	1275623	7251274
1496	1276506	7250590
1497	1277290	7249348
1498	1278167	7248636
1499	1279059	7248004
1500	1279946	7247343
1501	1280822	7246626
1502	1281701	7245918
1503	1282490	7244705
1504	1283366	7243985
1505	1284252	7243318
1506	1285126	7242589
1507	1286021	7241969
1508	1286895	7241238
1509	1287690	7240060
1510	1288575	7239390
1511	1289370	7238213
1512	1290255	7237540
1513	1291139	7236864
1514	1291932	7235673
1515	1292728	7234502
1516	1293522	7233320
1517	1294388	7232545
1518	1295178	7231342
1519	1295972	7230163
1520	1296856	7229483
1521	1297742	7228820
1522	1298536	7227638
1523	1299425	7226988
1524	1300218	7225805
1525	1301105	7225144
1526	1301883	7223878
1527	1302766	7223192
1528	1303654	7222536
1529	1304447	7221352
1530	1305324	7220638
1531	1306209	7219959
1532	1307093	7219281
1533	1307967	7218547
1534	1308857	7217903
1535	1309742	7217224
1536	1310625	7216542
1537	1311511	7215873
1538	1312296	7214646
1539	1313090	7213472
1540	1313981	7212827
1541	1314767	7211612
1542	1315556	7210407
1543	1316432	7209687
1544	1317319	7209022
1545	1318111	7207836
1546	1318983	7207091
1547	1319775	7205903
1548	1320562	7204693
1549	1321441	7203989
1550	1322230	7202789
1551	1323022	7201609
1552	1323814	7200424
1553	1324702	7199765
1554	1325491	7198571
1555	1326377	7197902
1556	1327257	7197197
1557	1328139	7196503
1558	1328930	7195319
1559	1329820	7194671
1560	1330614	7193499
1561	1331484	7192744
1562	1332362	7192031
1563	1333161	7190890
1564	1333947	7189676
1565	1334745	7188531
1566	1335632	7187866
1567	1336414	7186638
1568	1337204	7185449
1569	1338095	7184807
1570	1338893	7183664
1571	1339773	7182961
1572	1340559	7181749
1573	1341439	7181045
1574	1342322	7180359
1575	1343202	7179658
1576	1344084	7178962
1577	1344978	7178333
1578	1345866	7177672
1579	1346757	7177024
1580	1347634	7176302
1581	1348524	7175649
1582	1349314	7174465
1583	1350193	7173758
1584	1350987	7172595
1585	1351875	7171927
1586	1352767	7171285
1587	1353652	7170609
1588	1354532	7169899
1589	1355327	7168744
1590	1356126	7167610
1591	1356919	7166443
1592	1357701	7165222
1593	1358590	7164563
1594	1359472	7163867
1595	1360262	7162687
1596	1361044	7161460
1597	1361926	7160765
1598	1362811	7160087
1599	1363688	7159364
1600	1364573	7158684
1601	1365462	7158025
1602	1366348	7157345
1603	1367296	7156993
1604	1368072	7155741
1605	1368866	7154586
1606	1369661	7153432
1607	1370448	7152239
1608	1371340	7151593
1609	1372225	7150915
1610	1373112	7150244
1611	1373989	7149516
1612	1374871	7148818
1613	1375761	7148161
1614	1376649	7147495
1615	1377535	7146817
1616	1378315	7145591
1617	1379189	7144850
1618	1379982	7143691
1619	1380868	7143009
1620	1381755	7142337
1621	1382540	7141137
1622	1383422	7140435
1623	1384299	7139710
1624	1385166	7138933
1625	1386054	7138265
1626	1386928	7137522
1627	1387715	7136335
1628	1388507	7135170
1629	1389395	7134504
1630	1390273	7133782
1631	1391146	7133034
1632	1392035	7132371
1633	1392925	7131712
1634	1393806	7131003
1635	1394588	7129791
1636	1395476	7129121
1637	1396355	7128402
1638	1397154	7127276
1639	1398033	7126558
1640	1398815	7125348
1641	1399694	7124634
1642	1400583	7123968
1643	1401471	7123296
1644	1402345	7122550
1645	1403130	7121356
1646	1404014	7120664
1647	1404810	7119522
1648	1405702	7118871
1649	1406590	7118202
1650	1407466	7117469
1651	1408360	7116822
1652	1409161	7115710
1653	1409941	7114495
1654	1410818	7113765
1655	1411705	7113087
1656	1412495	7111920
1657	1413288	7110769
1658	1414174	7110086
1659	1414968	7108935
1660	1415859	7108277
1661	1416737	7107556
1662	1417627	7106889
1663	1418413	7105708
1664	1419200	7104524
1665	1420081	7103816
1666	1420877	7102681
1667	1421762	7101991
1668	1422646	7101299
1669	1423528	7100592
1670	1424406	7099871
1671	1425202	7098736
1672	1425991	7097566
1673	1426781	7096406
1674	1427659	7095681
1675	1428446	7094504
1676	1429328	7093799
1677	1430113	7092612
1678	1430992	7091891
1679	1431769	7090665
1680	1432550	7089464
1681	1433436	7088777
1682	1434312	7088044
1683	1435196	7087350
1684	1435986	7086189
1685	1436862	7085452
1686	1437646	7084264
1687	1438520	7083520
1688	1439411	7082857
1689	1440291	7082144
1690	1441167	7081408
1691	1441957	7080252
1692	1442830	7079498
1693	1443716	7078814
1694	1444599	7078111
1695	1445484	7077419
1696	1446372	7076743
1697	1447158	7075564
1698	1448034	7074830
1699	1448822	7073663
1700	1449706	7072963
1701	1450505	7071851
1702	1451408	7071250
1703	1452295	7070563
1704	1453166	7069802
1705	1454046	7069087
1706	1454926	7068370
1707	1455811	7067675
1708	1456687	7066939
1709	1457480	7065795
1710	1458274	7064663
1711	1459067	7063521
1712	1459947	7062805
1713	1460832	7062109
1714	1461615	7060924
1715	1462409	7059788
1716	1463294	7059098
1717	1464179	7058403
1718	1465059	7057683
1719	1465949	7057014
1720	1466837	7056331
1721	1467721	7055633
1722	1468609	7054950
1723	1469483	7054201
1724	1470363	7053480
1725	1471247	7052784
1726	1472132	7052087
1727	1473015	7051377
1728	1473908	7050720
1729	1474703	7049596
1730	1475582	7048869
1731	1476469	7048181
1732	1477352	7047474
1733	1478141	7046319
1734	1479021	7045596
1735	1479903	7044884
1736	1480802	7044254
1737	1481690	7043570
1738	1482575	7042872
1739	1483457	7042158
1740	1484339	7041447
1741	1485220	7040729
1742	1486101	7040010
1743	1487027	7039507
1744	1487903	7038762
1745	1488793	7038088
1746	1489571	7036883
1747	1490458	7036192
1748	1491331	7035436
1749	1492124	7034300
1750	1492919	7033175
1751	1493715	7032059
1752	1494509	7030929
1753	1495401	7030264
1754	1496278	7029524
1755	1497062	7028349
1756	1497848	7027184
1757	1498731	7026475
1758	1499620	7025794
1759	1500491	7025029
1760	1501280	7023880
1761	1502158	7023144
1762	1502937	7021950
1763	1503816	7021218
1764	1504603	7020062
1765	1505394	7018924
1766	1506282	7018235
1767	1507069	7017078
1768	1507958	7016398
1769	1508754	7015280
1770	1509541	7014124
1771	1510433	7013459
1772	1511310	7012717
1773	1512192	7012002
1774	1513068	7011259
1775	1513863	7010142
1776	1514662	7009043
1777	1515456	7007923
1778	1516240	7006754
1779	1517124	7006046
1780	1518010	7005347
1781	1518788	7004152
1782	1519564	7002950
1783	1520344	7001764
1784	1521222	7001031
1785	1522104	7000317
1786	1522995	6999644
1787	1523787	6998513
1788	1524674	6997820
1789	1525467	6996697
1790	1526352	6995994
1791	1527231	6995267
1792	1528114	6994553
1793	1528903	6993411
1794	1529771	6992633
1795	1530663	6991962
1796	1531545	6991244
1797	1532432	6990551
1798	1533224	6989423
1799	1534097	6988667
1800	1534980	6987955
1801	1535861	6987234
1802	1536743	6986515
1803	1537531	6985371
1804	1538321	6984236
1805	1539102	6983059
1806	1539982	6982334
1807	1540770	6981191
1808	1541663	6980521
1809	1542540	6979781
1810	1543414	6979029
1811	1544294	6978301
1812	1545181	6977607
1813	1545978	6976505
1814	1546861	6975789
1815	1547768	6975184
1816	1548652	6974475
1817	1549525	6973714
1818	1550408	6973002
1819	1551196	6971863
1820	1551981	6970708
1821	1552869	6970014
1822	1553661	6968892
1823	1554544	6968175
1824	1555425	6967455
1825	1556304	6966720
1826	1557086	6965553
1827	1557965	6964821
1828	1558761	6963717
1829	1559548	6962576
1830	1560439	6961897
1831	1561333	6961228
1832	1562116	6960068
1833	1562908	6958947
1834	1563700	6957830
1835	1564591	6957147
1836	1565473	6956430
1837	1566361	6955733
1838	1567145	6954582
1839	1568035	6953896
1840	1568814	6952717
1841	1569686	6951954
1842	1570564	6951216
1843	1571452	6950524
1844	1572342	6949838
1845	1573231	6949149
1846	1574118	6948451
1847	1574916	6947358
1848	1575711	6946255
1849	1576600	6945564
1850	1577490	6944876
1851	1578269	6943702
1852	1579061	6942588
1853	1579944	6941868
1854	1580738	6940763
1855	1581614	6940015
1856	1582497	6939299
1857	1583385	6938603
1858	1584267	6937880
1859	1585140	6937118
1860	1585936	6936022
1861	1586728	6934908
1862	1587521	6933798
1863	1588314	6932685
1864	1589099	6931539
1865	1589880	6930378
1866	1590655	6929191
1867	1591449	6928087
1868	1592231	6926929
1869	1593100	6926153
1870	1593899	6925072
1871	1594789	6924387
1872	1595682	6923711
1873	1596557	6922960
1874	1597350	6921850
1875	1598232	6921130
1876	1599109	6920388
1877	1599985	6919637
1878	1600797	6918613
1879	1601677	6917882
1880	1602556	6917146
1881	1603343	6916016
1882	1604223	6915285
1883	1605113	6914596
1884	1605993	6913867
1885	1606872	6913128
1886	1607752	6912400
1887	1608635	6911679
1888	1609512	6910932
1889	1610301	6909812
1890	1611185	6909097
1891	1612075	6908406
1892	1612949	6907651
1893	1613837	6906952
1894	1614723	6906244
1895	1615604	6905514
1896	1616403	6904437
1897	1617279	6903686
1898	1618158	6902951
1899	1619050	6902267
1900	1619849	6901191
1901	1620739	6900496
1902	1621538	6899418
1903	1622426	6898722
1904	1623315	6898026
1905	1624192	6897278
1906	1625081	6896582
1907	1625870	6895461
1908	1626757	6894760
1909	1627645	6894059
1910	1628514	6893278
1911	1629402	6892575
1912	1630194	6891471
1913	1631071	6890723
1914	1631863	6889615
1915	1632658	6888523
1916	1633445	6887399
1917	1634243	6886316
1918	1635120	6885569
1919	1636005	6884855
1920	1636888	6884135
1921	1637777	6883436
1922	1638666	6882740
1923	1639457	6881631
1924	1640340	6880907
1925	1641132	6879803
1926	1642008	6879054
1927	1642807	6877977
1928	1643679	6877207
1929	1644561	6876480
1930	1645352	6875374
1931	1646241	6874676
1932	1647028	6873553
1933	1647912	6872834
1934	1648783	6872062
1935	1649671	6871360
1936	1650456	6870228
1937	1651341	6869513
1938	1652225	6868794
1939	1653103	6868047
1940	1653897	6866956
1941	1654783	6866245
1942	1655665	6865514
1943	1656547	6864789
1944	1657433	6864076
1945	1658213	6862923
1946	1659090	6862176
1947	1659885	6861086
1948	1660755	6860309
1949	1661536	6859164
1950	1662410	6858402
1951	1663283	6857637
1952	1664162	6856893
1953	1665033	6856121
1954	1665817	6854988
1955	1666610	6853891
1956	1667488	6853148
1957	1668368	6852410
1958	1669256	6851705
1959	1670145	6851004
1960	1671021	6850251
1961	1671815	6849159
1962	1672699	6848438
1963	1673490	6847335
1964	1674288	6846262
1965	1675173	6845545
1966	1676058	6844827
1967	1676931	6844062
1968	1677816	6843342
1969	1678696	6842606
1970	1679579	6841877
1971	1680368	6840770
1972	1681248	6840031
1973	1682137	6839327
1974	1683026	6838626
1975	1683906	6837888
1976	1684788	6837155
1977	1685579	6836056
1978	1686465	6835342
1979	1687263	6834270
1980	1688052	6833163
1981	1688939	6832448
1982	1689720	6831309
1983	1690514	6830222
1984	1691397	6829495
1985	1692281	6828771
1986	1693157	6828016
1987	1694049	6827327
1988	1694931	6826595
1989	1695817	6825876
1990	1696689	6825107
1991	1697573	6824381
1992	1698460	6823670
1993	1699344	6822944
1994	1700223	6822199
1995	1701106	6821469
1996	1701897	6820372
1997	1702772	6819611
1998	1703562	6818509
1999	1704428	6817713
2000	1705305	6816960
2001	1706189	6816234
2002	1707077	6815525
2003	1707967	6814825
2004	1708757	6813722
2005	1709646	6813017
2006	1710536	6812315
2007	1711329	6811228
2008	1712217	6810516
2009	1713097	6809775
2010	1713983	6809058
2011	1714873	6808353
2012	1715763	6807650
2013	1716640	6806895
2014	1717434	6805813
2015	1718321	6805099
2016	1719201	6804355
2017	1720086	6803633
2018	1720884	6802566
2019	1721775	6801865
2020	1722660	6801142
2021	1723534	6800375
2022	1724409	6799612
2023	1725295	6798892
2024	1726190	6798206
2025	1727069	6797460
2026	1727861	6796369
2027	1728752	6795668
2028	1729627	6794904
2029	1730507	6794160
2030	1731386	6793410
2031	1732268	6792675
2032	1733168	6792006
2033	1734056	6791295
2034	1734925	6790508
2035	1735807	6789768
2036	1736693	6789047
2037	1737582	6788336
2038	1738456	6787570
2039	1739336	6786821
2040	1740131	6785746
2041	1741026	6785059
2042	1741821	6783979
2043	1742608	6782874
2044	1743499	6782171
2045	1744287	6781067
2046	1745175	6780353
2047	1746067	6779651
2048	1746954	6778935
2049	1747833	6778183
2050	1748622	6777083
2051	1749409	6775978
2052	1750186	6774834
2053	1751071	6774106
2054	1751960	6773393
2055	1752837	6772638
2056	1753719	6771897
2057	1754512	6770815
2058	1755297	6769702
2059	1756070	6768541
2060	1756957	6767825
2061	1757755	6766763
2062	1758639	6766032
2063	1759522	6765295
2064	1760307	6764182
2065	1761192	6763458
2066	1761992	6762402
2067	1762885	6761704
2068	1763776	6761001
2069	1764645	6760213
2070	1765424	6759076
2071	1766302	6758324
2072	1767188	6757598
2073	1768078	6756890
2074	1768874	6755822
2075	1769761	6755102
2076	1770629	6754307
2077	1771517	6753590
2078	1772402	6752863
2079	1773197	6751791
2080	1774083	6751066
2081	1774967	6750332
2082	1775750	6749217
2083	1776637	6748495
2084	1777426	6747400
2085	1778317	6746695
2086	1779206	6745978
2087	1780079	6745204
2088	1780957	6744449
2089	1781846	6743735
2090	1782644	6742676
2091	1783440	6741608
2092	1784313	6740834
2093	1785197	6740100
2094	1785976	6738969
2095	1786863	6738248
2096	1787641	6737114
2097	1788425	6736006
2098	1789307	6735263
2099	1790189	6734523
2100	1791080	6733815
2101	1791955	6733045
2102	1792749	6731975
2103	1793543	6730903
2104	1794427	6730166
2105	1795208	6729048
2106	1796083	6728281
2107	1796879	6727216
2108	1797769	6726506
2109	1798647	6725749
2110	1799531	6725014
2111	1800413	6724271
2112	1801301	6723551
2113	1802098	6722490
2114	1802980	6721751
2115	1803770	6720666
2116	1804664	6719967
2117	1805460	6718904
2118	1806353	6718202
2119	1807158	6717175
2120	1808044	6716447
2121	1808925	6715701
2122	1809817	6714994
2123	1810705	6714271
2124	1811581	6713508
2125	1812468	6712782
2126	1813357	6712065
2127	1814143	6710967
2128	1815034	6710257
2129	1815904	6709469
2130	1816789	6708735
2131	1817661	6707955
2132	1818552	6707244
2133	1819433	6706497
2134	1820306	6705719
2135	1821190	6704982
2136	1822077	6704257
2137	1822968	6703542
2138	1823760	6702469
2139	1824641	6701722
2140	1825525	6700982
2141	1826319	6699913
2142	1827205	6699186
2143	1827992	6698091
2144	1828882	6697375
2145	1829668	6696280
2146	1830556	6695555
2147	1831445	6694836
2148	1832229	6693732
2149	1833026	6692678
2150	1833818	6691606
2151	1834708	6690887
2152	1835491	6689782
2153	1836378	6689056
2154	1837254	6688289
2155	1838131	6687526
2156	1838920	6686441
2157	1839720	6685397
2158	1840516	6684339
2159	1841395	6683584
2160	1842283	6682858
2161	1843160	6682097
2162	1843943	6680992
2163	1844736	6679925
2164	1845623	6679196
2165	1846512	6678477
2166	1847385	6677698
2167	1848271	6676967
2168	1849048	6675840
2169	1849940	6675129
2170	1850826	6674400
2171	1851713	6673669
2172	1852592	6672914
2173	1853476	6672173
2174	1854366	6671454
2175	1855242	6670689
2176	1856131	6669967
2177	1857021	6669249
2178	1857818	6668194
2179	1858616	6667147
2180	1859406	6666070
2181	1860290	6665330
2182	1861087	6664279
2183	1861872	6663183
2184	1862748	6662416
2185	1863637	6661693
2186	1864519	6660945
2187	1865390	6660160
2188	1866267	6659396
2189	1867050	6658295
2190	1867932	6657547
2191	1868732	6656505
2192	1869609	6655740
2193	1870402	6654676
2194	1871283	6653927
2195	1872166	6653182
2196	1873055	6652459
2197	1873835	6651350
2198	1874709	6650572
2199	1875503	6649513
2200	1876390	6648781
2201	1877187	6647733
2202	1878066	6646975
2203	1878944	6646210
2204	1879832	6645485
2205	1880715	6644740
2206	1881601	6644006
2207	1882490	6643282
2208	1883372	6642532
2209	1884260	6641805
2210	1885147	6641075
2211	1885937	6640002
2212	1886722	6638911
2213	1887610	6638183
2214	1888409	6637139
2215	1889301	6636426
2216	1890191	6635706
2217	1891071	6634951
2218	1891945	6634171
2219	1892824	6633410
2220	1893711	6632678
2221	1894505	6631622
2222	1895390	6630883
2223	1896270	6630126
2224	1897155	6629385
2225	1898045	6628663
2226	1898929	6627921
2227	1899813	6627176
2228	1900703	6626455
2229	1901588	6625714
2230	1902471	6624966
2231	1903353	6624216
2232	1904240	6623482
2233	1905018	6622370
2234	1905907	6621643
2235	1906790	6620893
2236	1907675	6620152
2237	1908560	6619411
2238	1909353	6618352
2239	1910233	6617595
2240	1911116	6616847
2241	1912004	6616114
2242	1912796	6615052
2243	1913580	6613960
2244	1914370	6612890
2245	1915243	6612109
2246	1916034	6611044
2247	1916827	6609983
2248	1917704	6609216
2249	1918586	6608465
2250	1919379	6607408
2251	1920257	6606640
2252	1921054	6605596
2253	1921938	6604851
2254	1922825	6604117
2255	1923618	6603058
2256	1924413	6602010
